Label,request_count,error_4xx_rate,max_payload_bytes,avg_payload_bytes,error_5xx_rate,unique_uri_count,suspicious_flag_count
-1,74.45038167938931,0.05372250104051754,297529.3664122137,184749.36527860956,0.0,67.37404580152672,0.19083969465648856
1,6.9715720355349555,0.017345018179294867,27830.783545770566,16228.697040758932,7.37887064654156e-05,6.252529934337582,0.006102742371572036
