window_start,requests_per_window,unique_ip_count,unique_url_count,avg_url_length,max_url_length,avg_response_bytes,total_response_bytes,status_2xx_ratio,status_3xx_ratio,status_4xx_ratio,status_5xx_ratio,suspicious_uri_ratio,avg_request_interval_sec,method_ratio_GET,method_ratio_HEAD,method_ratio_OTHER,method_ratio_POST,max_requests_single_ip,label_reason,weak_label
2019-01-22 06:56:00,452,64,338,43.65929203539823,425,13647.241150442478,6168553,0.911504424778761,0.079646017699115,0.0088495575221238,0.0,0.0,58.53472222222222,0.9823008849557522,0.0088495575221238,0.0,0.0088495575221238,71,none,Normal
2019-01-22 07:25:00,1004,85,774,43.407370517928285,467,12213.561752988047,12262416,0.952191235059761,0.0209163346613545,0.0268924302788844,0.0,0.0019920318725099,14.387396694214877,0.99402390438247,0.0039840637450199,0.0,0.0019920318725099,229,R3_single_ip_flood,Anomaly
2019-01-22 05:35:00,284,37,242,69.73591549295774,496,17918.665492957745,5088901,0.8908450704225352,0.0739436619718309,0.0352112676056338,0.0,0.0,130.23655913978496,0.98943661971831,0.0105633802816901,0.0,0.0,76,none,Normal
2019-01-22 06:34:00,219,48,175,82.00913242009132,426,19556.013698630137,4282767,0.867579908675799,0.091324200913242,0.0410958904109589,0.0,0.0045662100456621,119.2871287128713,0.9863013698630136,0.0091324200913242,0.0,0.0045662100456621,39,none,Normal
2019-01-22 07:30:00,902,90,578,44.007760532150776,474,14604.066518847008,13172868,0.9323725055432373,0.0354767184035476,0.032150776053215,0.0,0.0,35.41426927502877,0.9811529933481152,0.007760532150776,0.0,0.0110864745011086,82,none,Normal
2019-01-22 07:41:00,1066,94,674,35.650093808630395,403,10989.053470919323,11714331,0.9315196998123828,0.0637898686679174,0.0046904315196998,0.0,0.0,15.357073170731708,0.9784240150093808,0.0028142589118198,0.0,0.0187617260787992,116,R2_high_request_rate,Anomaly
2019-01-22 05:58:00,258,38,190,68.06976744186046,433,22254.96899224806,5741782,0.9224806201550388,0.0620155038759689,0.0155038759689922,0.0,0.003875968992248,76.044,0.992248062015504,0.0077519379844961,0.0,0.0,36,none,Normal
2019-01-22 04:29:00,238,40,199,77.51680672268908,422,20626.33613445378,4909068,0.96218487394958,0.0294117647058823,0.0084033613445378,0.0,0.0,44.84649122807018,0.9915966386554622,0.0084033613445378,0.0,0.0,37,none,Normal
2019-01-22 04:30:00,205,38,164,82.55121951219512,493,20221.156097560972,4145337,0.9073170731707316,0.0878048780487804,0.0048780487804878,0.0,0.0,53.826530612244895,0.9658536585365852,0.0341463414634146,0.0,0.0,42,none,Normal
2019-01-22 05:07:00,265,39,202,71.15471698113207,502,23003.215094339623,6095852,0.9471698113207548,0.0452830188679245,0.0075471698113207,0.0,0.0,41.534615384615385,0.9962264150943396,0.0,0.0,0.0037735849056603,96,none,Normal
2019-01-22 05:14:00,146,41,115,76.70547945205479,475,24233.479452054795,3538088,0.8013698630136986,0.1780821917808219,0.0205479452054794,0.0,0.0,111.6,0.9863013698630136,0.0136986301369863,0.0,0.0,24,none,Normal
2019-01-22 07:51:00,1082,89,747,31.849353049907577,436,12239.269870609982,13242890,0.944547134935305,0.0369685767097966,0.0184842883548983,0.0,0.0,17.418095238095237,0.9833641404805916,0.0027726432532347,0.0,0.0138632162661737,176,R2_high_request_rate;R3_single_ip_flood,Anomaly
2019-01-22 05:51:00,294,41,271,73.88095238095238,644,17566.88775510204,5164665,0.935374149659864,0.0544217687074829,0.010204081632653,0.0,0.0,98.21453287197232,0.9897959183673468,0.010204081632653,0.0,0.0,87,none,Normal
2019-01-22 07:44:00,979,104,709,39.764044943820224,453,12603.740551583249,12339062,0.9284984678243106,0.0541368743615934,0.0163432073544433,0.0010214504596527,0.0,30.440514469453376,0.9979570990806946,0.0,0.0,0.0020429009193054,131,none,Normal
2019-01-22 06:29:00,250,57,208,83.664,677,26135.008,6533752,0.852,0.108,0.04,0.0,0.0,123.82203389830508,0.992,0.008,0.0,0.0,38,none,Normal
2019-01-22 05:40:00,215,36,170,97.95348837209302,670,19156.3488372093,4118615,0.8093023255813954,0.1255813953488372,0.0651162790697674,0.0,0.0046511627906976,36.93269230769231,0.986046511627907,0.013953488372093,0.0,0.0,41,R5_high_4xx_scan,Anomaly
2019-01-22 07:38:00,1250,82,797,38.1576,459,10323.2432,12904054,0.9608,0.0336,0.0056,0.0,0.0024,29.24836601307189,0.9776,0.0024,0.0,0.02,267,R2_high_request_rate;R3_single_ip_flood,Anomaly
2019-01-22 06:55:00,337,66,234,52.34421364985163,426,14746.225519287837,4969478,0.887240356083086,0.0890207715133531,0.0237388724035608,0.0,0.0,93.5673076923077,0.9910979228486648,0.0089020771513353,0.0,0.0,37,none,Normal
2019-01-22 04:20:00,197,44,155,88.42639593908629,443,20591.654822335026,4056556,0.9035532994923858,0.0812182741116751,0.015228426395939,0.0,0.0,36.54644808743169,0.9543147208121828,0.0456852791878172,0.0,0.0,28,none,Normal
2019-01-22 07:36:00,831,92,556,48.76654632972323,466,13163.216606498196,10938633,0.941034897713598,0.0445246690734055,0.0144404332129963,0.0,0.0012033694344163,27.38529784537389,0.9891696750902528,0.0048134777376654,0.0,0.0060168471720818,110,none,Normal
2019-01-22 04:11:00,230,37,190,73.77391304347826,447,26459.34347826087,6085649,0.8173913043478261,0.0956521739130434,0.0869565217391304,0.0,0.0,23.61860465116279,0.9956521739130436,0.0043478260869565,0.0,0.0,42,R5_high_4xx_scan,Anomaly
2019-01-22 05:47:00,233,40,210,87.78540772532189,431,23755.064377682404,5534930,0.9785407725321889,0.0171673819742489,0.0042918454935622,0.0,0.0042918454935622,67.77477477477477,0.9957081545064378,0.0042918454935622,0.0,0.0,33,none,Normal
2019-01-22 07:32:00,1185,92,762,42.49029535864979,466,13045.845569620253,15459327,0.9324894514767932,0.0514767932489451,0.0160337552742616,0.0,0.0,30.481352992194275,0.9890295358649788,0.0025316455696202,0.0,0.0084388185654008,206,R2_high_request_rate;R3_single_ip_flood,Anomaly
2019-01-22 08:01:00,978,80,635,36.464212678936605,588,11831.775051124743,11571476,0.952965235173824,0.0347648261758691,0.0122699386503067,0.0,0.0010224948875255,13.432033719704952,0.983640081799591,0.0051124744376278,0.0,0.0112474437627811,163,none,Normal
2019-01-22 06:18:00,236,44,199,75.10169491525424,417,23811.25,5619455,0.9449152542372882,0.0508474576271186,0.0042372881355932,0.0,0.0042372881355932,57.63013698630137,0.9830508474576272,0.0127118644067796,0.0,0.0042372881355932,43,none,Normal
2019-01-22 07:55:00,1195,98,810,46.086192468619245,459,15182.09958158996,18142609,0.9481171548117154,0.0443514644351464,0.007531380753138,0.0,0.000836820083682,15.460207612456747,0.9832635983263598,0.001673640167364,0.0,0.0150627615062761,164,R2_high_request_rate,Anomaly
2019-01-22 07:42:00,1188,113,785,35.68518518518518,425,11015.994107744107,13087001,0.9402356902356902,0.0555555555555555,0.0042087542087542,0.0,0.0,31.92970123022847,0.984006734006734,0.0058922558922558,0.0,0.0101010101010101,207,R2_high_request_rate;R3_single_ip_flood,Anomaly
2019-01-22 04:25:00,291,44,257,67.45360824742268,465,20227.556701030928,5886219,0.9312714776632304,0.0515463917525773,0.0171821305841924,0.0,0.0034364261168384,42.84172661870504,0.9690721649484536,0.0309278350515463,0.0,0.0,92,none,Normal
2019-01-22 07:04:00,589,63,460,46.66213921901528,459,12984.983022071308,7648155,0.9219015280135824,0.0713073005093378,0.0067911714770797,0.0,0.0,58.03697183098591,0.99490662139219,0.0050933786078098,0.0,0.0,79,none,Normal
2019-01-22 07:54:00,1025,111,719,43.92780487804878,466,12365.941463414634,12675090,0.937560975609756,0.0497560975609756,0.0126829268292682,0.0,0.0,34.75508130081301,0.9834146341463414,0.0039024390243902,0.0,0.0126829268292682,94,none,Normal
2019-01-22 04:09:00,238,42,174,76.50840336134453,454,26284.344537815126,6255674,0.8109243697478992,0.1134453781512605,0.0756302521008403,0.0,0.0,11.52777777777778,0.9705882352941176,0.0294117647058823,0.0,0.0,43,R5_high_4xx_scan,Anomaly
2019-01-22 07:57:00,1027,96,707,43.69717624148004,445,13277.648490749756,13636145,0.9581304771178188,0.0340798442064264,0.0077896786757546,0.0,0.0,44.13925327951564,0.9863680623174296,0.0038948393378773,0.0,0.0097370983446932,147,none,Normal
2019-01-22 04:31:00,181,32,166,86.05524861878453,474,20242.690607734807,3663927,0.9060773480662984,0.0828729281767955,0.011049723756906,0.0,0.005524861878453,45.4378698224852,0.988950276243094,0.005524861878453,0.0,0.005524861878453,34,none,Normal
2019-01-22 04:28:00,252,28,191,74.36111111111111,383,21839.650793650795,5503592,0.9523809523809524,0.0277777777777777,0.0198412698412698,0.0,0.0,16.379591836734694,1.0,0.0,0.0,0.0,93,none,Normal
2019-01-22 04:44:00,206,44,167,74.66019417475728,670,25175.40776699029,5186134,0.8009708737864077,0.1601941747572815,0.0388349514563106,0.0,0.0,37.712765957446805,0.9902912621359224,0.0097087378640776,0.0,0.0,30,none,Normal
2019-01-22 05:45:00,200,37,167,99.295,434,26093.01,5218602,0.905,0.045,0.05,0.0,0.005,151.65463917525773,0.985,0.015,0.0,0.0,33,none,Normal
2019-01-22 06:10:00,246,42,209,87.41463414634147,438,23535.73577235772,5789791,0.9471544715447154,0.032520325203252,0.0203252032520325,0.0,0.0,97.55793991416309,0.9878048780487804,0.0121951219512195,0.0,0.0,37,none,Normal
2019-01-22 06:03:00,225,33,199,89.99111111111111,433,22315.057777777776,5020888,0.9644444444444444,0.0355555555555555,0.0,0.0,0.0,108.63063063063063,0.9911111111111112,0.0088888888888888,0.0,0.0,51,none,Normal
2019-01-22 06:39:00,376,60,292,67.36702127659575,442,18476.882978723403,6947308,0.8909574468085106,0.0691489361702127,0.0398936170212766,0.0,0.0,89.75070028011204,0.9920212765957448,0.0079787234042553,0.0,0.0,64,none,Normal
2019-01-22 04:34:00,201,34,164,89.56218905472637,591,27908.079601990048,5609524,0.845771144278607,0.1144278606965174,0.0398009950248756,0.0,0.0,43.91282051282051,0.9751243781094528,0.0248756218905472,0.0,0.0,40,none,Normal
2019-01-22 07:23:00,585,89,448,47.71452991452991,467,15389.478632478633,9002845,0.953846153846154,0.0427350427350427,0.0034188034188034,0.0,0.0,104.75768535262206,0.9863247863247864,0.0034188034188034,0.0,0.0102564102564102,49,none,Normal
2019-01-22 05:25:00,229,44,167,67.33187772925764,496,25158.183406113538,5761224,0.8820960698689956,0.0829694323144104,0.0349344978165938,0.0,0.0131004366812227,120.35267857142856,0.9868995633187772,0.0131004366812227,0.0,0.0,60,R1_suspicious_uri,Anomaly
2019-01-22 04:54:00,314,33,249,63.86624203821656,401,18692.87898089172,5869564,0.89171974522293,0.0891719745222929,0.019108280254777,0.0,0.0,8.452459016393442,0.9968152866242038,0.0031847133757961,0.0,0.0,76,none,Normal
2019-01-22 04:06:00,340,31,268,72.56470588235294,460,18042.67058823529,6134508,0.9205882352941176,0.0588235294117647,0.0205882352941176,0.0,0.0,7.840978593272172,0.9794117647058824,0.0205882352941176,0.0,0.0,52,none,Normal
2019-01-22 06:09:00,316,40,267,75.57911392405063,445,20836.335443037973,6584282,0.939873417721519,0.0443037974683544,0.0158227848101265,0.0,0.0031645569620253,118.125,0.981012658227848,0.0158227848101265,0.0,0.0031645569620253,49,none,Normal
2019-01-22 04:00:00,246,43,179,51.28048780487805,394,20646.044715447155,5078927,0.8943089430894309,0.0691056910569105,0.0365853658536585,0.0,0.0,7.192825112107624,0.926829268292683,0.073170731707317,0.0,0.0,52,none,Normal
2019-01-22 04:16:00,136,28,108,103.23529411764706,447,29174.147058823528,3967684,0.8823529411764706,0.088235294117647,0.0294117647058823,0.0,0.0,17.449612403100776,1.0,0.0,0.0,0.0,28,none,Normal
2019-01-22 06:59:00,386,60,300,74.20466321243524,688,18915.76165803109,7301484,0.9352331606217616,0.0336787564766839,0.0310880829015544,0.0,0.0,71.15151515151516,0.9948186528497408,0.005181347150259,0.0,0.0,40,none,Normal
2019-01-22 05:02:00,519,47,404,54.86512524084778,504,17055.38535645472,8851745,0.9460500963391136,0.0500963391136801,0.0038535645472061,0.0,0.001926782273603,46.713147410358566,1.0,0.0,0.0,0.0,92,none,Normal
2019-01-22 06:45:00,324,60,265,46.94135802469136,407,14091.99074074074,4565805,0.8518518518518519,0.1172839506172839,0.0308641975308641,0.0,0.0,126.66666666666669,0.9907407407407408,0.0092592592592592,0.0,0.0,83,none,Normal
2019-01-22 05:30:00,220,37,190,87.15454545454546,443,24528.55,5396281,0.8909090909090909,0.05,0.059090909090909,0.0,0.0045454545454545,102.60280373831776,0.9863636363636364,0.0136363636363636,0.0,0.0,26,none,Normal
2019-01-22 06:50:00,291,54,228,64.06872852233677,439,17480.917525773195,5086947,0.9175257731958762,0.0790378006872852,0.0034364261168384,0.0,0.0034364261168384,109.90036900369005,0.9896907216494846,0.0103092783505154,0.0,0.0,65,none,Normal
2019-01-22 05:06:00,229,47,203,82.97379912663756,502,25751.489082969438,5897091,0.9475982532751092,0.0436681222707423,0.0087336244541484,0.0,0.0043668122270742,68.12053571428571,1.0,0.0,0.0,0.0,48,none,Normal
2019-01-22 06:52:00,351,56,291,53.45014245014245,359,18525.91168091168,6502595,0.9173789173789174,0.0769230769230769,0.0056980056980056,0.0,0.0,116.69760479041916,0.9943019943019944,0.0028490028490028,0.0,0.0028490028490028,57,none,Normal
2019-01-22 06:35:00,314,42,253,67.59872611464968,430,16902.238853503186,5307303,0.8853503184713376,0.0796178343949044,0.0350318471337579,0.0,0.0,88.26421404682274,0.9904458598726116,0.0095541401273885,0.0,0.0,77,none,Normal
2019-01-22 05:27:00,306,43,223,60.55555555555556,482,19015.42483660131,5818720,0.8790849673202614,0.0686274509803921,0.0522875816993464,0.0,0.0,75.85374149659864,0.9967320261437908,0.0032679738562091,0.0,0.0,51,none,Normal
2019-01-22 04:39:00,314,42,253,81.69108280254777,495,18286.079617834395,5741829,0.8439490445859873,0.1019108280254777,0.054140127388535,0.0,0.0,34.691029900332225,0.9936305732484076,0.0063694267515923,0.0,0.0,103,none,Normal
2019-01-22 07:20:00,794,69,512,41.84508816120907,467,14574.23299748111,11571941,0.9357682619647356,0.0465994962216624,0.017632241813602,0.0,0.0012594458438287,50.97150259067357,0.9886649874055417,0.0050377833753148,0.0,0.0062972292191435,163,none,Normal
2019-01-22 04:47:00,206,57,155,56.101941747572816,481,20833.606796116503,4291723,0.7766990291262136,0.1796116504854369,0.0436893203883495,0.0,0.0,106.92307692307692,0.970873786407767,0.0097087378640776,0.0,0.0194174757281553,31,none,Normal
2019-01-22 07:29:00,835,89,579,44.795209580838325,662,14909.651497005989,12449559,0.9520958083832336,0.037125748502994,0.0107784431137724,0.0,0.0023952095808383,26.107231920199503,0.9784431137724552,0.0047904191616766,0.0,0.0167664670658682,82,none,Normal
2019-01-22 07:34:00,616,70,399,48.43993506493506,610,16595.285714285714,10222696,0.9090909090909092,0.0616883116883116,0.0292207792207792,0.0,0.0,36.95093062605753,0.9837662337662336,0.0081168831168831,0.0,0.0081168831168831,112,none,Normal
2019-01-22 06:12:00,378,44,287,70.18783068783068,440,18817.99470899471,7113202,0.9497354497354498,0.0449735449735449,0.0052910052910052,0.0,0.0,81.18801089918256,0.9973544973544972,0.0026455026455026,0.0,0.0,92,none,Normal
2019-01-22 06:21:00,397,52,324,49.53904282115869,452,16419.654911838792,6518603,0.9269521410579346,0.0503778337531486,0.0226700251889168,0.0,0.0,140.01033591731266,0.9924433249370276,0.0075566750629722,0.0,0.0,135,none,Normal
2019-01-22 04:01:00,245,40,188,48.9061224489796,299,19030.73469387755,4662530,0.9061224489795918,0.0408163265306122,0.0530612244897959,0.0,0.0,6.40625,0.9673469387755104,0.0326530612244898,0.0,0.0,50,none,Normal
2019-01-22 07:17:00,304,63,213,64.0625,458,19650.167763157893,5973651,0.9638157894736842,0.0328947368421052,0.0032894736842105,0.0,0.0,96.54063604240282,0.986842105263158,0.006578947368421,0.0,0.006578947368421,33,none,Normal
2019-01-22 05:26:00,204,38,173,70.18627450980392,659,20797.16176470588,4242621,0.8725490196078431,0.1078431372549019,0.0196078431372549,0.0,0.0,110.07142857142856,0.9852941176470588,0.0147058823529411,0.0,0.0,35,none,Normal
2019-01-22 05:23:00,181,43,142,83.00552486187846,685,27596.75690607735,4995013,0.850828729281768,0.1160220994475138,0.0331491712707182,0.0,0.0,58.48850574712644,0.988950276243094,0.011049723756906,0.0,0.0,42,none,Normal
2019-01-22 04:12:00,245,31,188,63.224489795918366,485,21319.22448979592,5223210,0.8775510204081632,0.1142857142857142,0.0040816326530612,0.0040816326530612,0.0040816326530612,8.243478260869566,1.0,0.0,0.0,0.0,57,none,Normal
2019-01-22 05:16:00,133,36,103,63.13533834586466,496,20751.51879699248,2759952,0.7894736842105263,0.2030075187969924,0.0075187969924812,0.0,0.0,105.22222222222224,0.9924812030075189,0.0075187969924812,0.0,0.0,23,none,Normal
2019-01-22 04:53:00,231,37,191,94.8008658008658,453,22882.26406926407,5285803,0.9090909090909092,0.0822510822510822,0.0086580086580086,0.0,0.0,44.02232142857143,0.9913419913419912,0.0086580086580086,0.0,0.0,35,none,Normal
2019-01-22 04:24:00,249,36,231,64.88353413654619,385,17302.89156626506,4308420,0.9357429718875502,0.0481927710843373,0.0160642570281124,0.0,0.0040160642570281,44.65289256198347,0.9919678714859438,0.0080321285140562,0.0,0.0,108,none,Normal
2019-01-22 07:35:00,822,84,633,47.228710462287104,610,14033.84306569343,11535819,0.9257907542579076,0.0644768856447688,0.0097323600973236,0.0,0.0,53.172284644194754,0.9914841849148418,0.0012165450121654,0.0,0.0072992700729927,240,R3_single_ip_flood,Anomaly
2019-01-22 03:56:00,242,39,202,62.52479338842975,447,15680.020661157025,3794565,0.950413223140496,0.024793388429752,0.024793388429752,0.0,0.0,1.9064039408866995,0.9421487603305784,0.012396694214876,0.0,0.0454545454545454,34,none,Normal
2019-01-22 07:59:00,885,81,626,41.829378531073445,453,14100.227118644068,12478701,0.9502824858757062,0.0418079096045197,0.007909604519774,0.0,0.0,16.637426900584796,0.9864406779661016,0.0011299435028248,0.0,0.0124293785310734,110,none,Normal
2019-01-22 07:14:00,328,60,274,61.04878048780488,453,16399.625,5379077,0.9207317073170732,0.0792682926829268,0.0,0.0,0.0,76.65495207667732,0.9878048780487804,0.0060975609756097,0.0,0.0060975609756097,45,none,Normal
2019-01-22 04:32:00,231,42,174,76.44155844155844,613,20492.489177489177,4733765,0.9134199134199136,0.0735930735930736,0.0129870129870129,0.0,0.0,59.5,1.0,0.0,0.0,0.0,49,none,Normal
2019-01-22 06:51:00,317,56,267,53.15141955835962,400,15643.236593059935,4958906,0.8706624605678234,0.1104100946372239,0.0189274447949526,0.0,0.0,76.59797297297297,0.9936908517350158,0.0031545741324921,0.0,0.0031545741324921,88,none,Normal
2019-01-22 07:56:00,1052,104,780,46.41730038022813,460,11659.834600760456,12266146,0.9638783269961976,0.0285171102661596,0.0076045627376425,0.0,0.0,70.10392156862746,0.9819391634980988,0.0047528517110266,0.0,0.0133079847908745,77,R2_high_request_rate,Anomaly
2019-01-22 05:20:00,269,48,225,69.28624535315986,503,18286.118959107807,4918966,0.8587360594795539,0.1189591078066914,0.0223048327137546,0.0,0.0,71.35271317829458,0.9888475836431226,0.0111524163568773,0.0,0.0,79,none,Normal
2019-01-22 06:38:00,374,55,262,71.02673796791444,430,20739.85561497326,7756706,0.8716577540106952,0.0989304812834224,0.0294117647058823,0.0,0.0053475935828877,76.10734463276836,0.9946524064171124,0.0053475935828877,0.0,0.0,54,none,Normal
2019-01-22 05:46:00,233,32,200,88.62231759656652,489,23449.905579399143,5463828,0.9313304721030042,0.0600858369098712,0.0085836909871244,0.0,0.0042918454935622,46.37280701754386,0.9871244635193132,0.0128755364806866,0.0,0.0,52,none,Normal
2019-01-22 06:53:00,694,59,476,44.69740634005764,425,12758.080691642652,8854108,0.9380403458213256,0.0533141210374639,0.0086455331412103,0.0,0.0057636887608069,48.52238805970149,0.989913544668588,0.0028818443804034,0.0,0.0072046109510086,133,none,Normal
2019-01-22 06:14:00,256,41,221,70.15625,445,24147.30078125,6181709,0.97265625,0.02734375,0.0,0.0,0.0,85.63524590163935,0.9921875,0.0078125,0.0,0.0,62,none,Normal
2019-01-22 04:35:00,488,34,333,56.87295081967213,481,16382.618852459016,7994718,0.9631147540983608,0.026639344262295,0.0102459016393442,0.0,0.0,14.652719665271968,0.9836065573770492,0.0163934426229508,0.0,0.0,239,R3_single_ip_flood,Anomaly
2019-01-22 05:34:00,255,36,199,75.50196078431372,503,18690.44705882353,4766064,0.8980392156862745,0.0666666666666666,0.0352941176470588,0.0,0.0,59.34146341463415,0.9882352941176472,0.0078431372549019,0.0,0.0039215686274509,47,none,Normal
2019-01-22 04:36:00,334,36,265,59.55988023952096,481,16303.859281437126,5445489,0.934131736526946,0.0508982035928143,0.0149700598802395,0.0,0.0,21.64923076923077,0.9760479041916168,0.0029940119760479,0.0,0.0209580838323353,76,none,Normal
